cacheSize,blockSize,associativity,writeBack,writeAllocate,missRate,totalCycles
131072,16,16,0,1,0.173573,891324
131072,16,16,0,0,0.186995,895970
131072,16,32,1,1,0.172838,545415
131072,16,32,1,0,0.186762,551672
131072,16,32,0,1,0.172838,890551
131072,16,32,0,0,0.186762,895672
131072,32,1,1,1,0.186457,586983
131072,32,1,1,0,0.202892,595232
131072,32,1,0,1,0.186457,911791
131072,32,1,0,0,0.202892,922272
131072,32,2,1,1,0.176793,564863
131072,32,2,1,0,0.187708,562940
131072,32,2,0,1,0.176793,898951
131072,32,2,0,0,0.187708,906652
131072,32,4,1,1,0.174691,561136
131072,32,4,1,0,0.184334,556389
131072,32,4,0,1,0.174691,895600
131072,32,4,0,0,0.184334,902829
131072,32,8,1,1,0.171471,555021
131072,32,8,1,0,0.181905,552794
131072,32,8,0,1,0.171471,892493
131072,32,8,0,0,0.181905,899658
131072,32,16,1,1,0.170792,552699
131072,32,16,1,0,0.181702,552609
131072,32,16,0,1,0.170792,892291
131072,32,16,0,0,0.181702,899425
131072,32,32,1,1,0.171019,553502
131072,32,32,1,0,0.181986,553327
131072,32,32,0,1,0.171019,892382
131072,32,32,0,0,0.181986,899767
131072,64,1,1,1,0.139112,507468
131072,64,1,1,0,0.155784,522630
131072,64,1,0,1,0.139112,842900
131072,64,1,0,0,0.155784,855190
131072,64,2,1,1,0.13253,491959
131072,64,2,1,0,0.142465,495032
131072,64,2,0,1,0.13253,834727
131072,64,2,0,0,0.142465,843240
131072,64,4,1,1,0.13069,488699
131072,64,4,1,0,0.138553,488030
131072,64,4,0,1,0.13069,831883
131072,64,4,0,0,0.138553,839254
131072,64,8,1,1,0.12536,477491
131072,64,8,1,0,0.133467,479437
131072,64,8,0,1,0.12536,826763
131072,64,8,0,0,0.133467,833349
131072,64,16,1,1,0.124839,476660
131072,64,16,1,0,0.132969,478617
131072,64,16,0,1,0.124839,826284
131072,64,16,0,0,0.132969,832745
131072,64,32,1,1,0.124912,477003
131072,64,32,1,0,0.132939,478592
131072,64,32,0,1,0.124912,826379
131072,64,32,0,0,0.132939,832760
131072,128,1,1,1,0.119066,473307
131072,128,1,1,0,0.132444,486275
131072,128,1,0,1,0.119066,814179
131072,128,1,0,0,0.132444,821843
131072,128,2,1,1,0.1134,460297
131072,128,2,1,0,0.120704,462550
131072,128,2,0,1,0.1134,806801
131072,128,2,0,0,0.120704,811942
131072,128,4,1,1,0.111336,455809
131072,128,4,1,0,0.115966,453444
131072,128,4,0,1,0.111336,802913
131072,128,4,0,0,0.115966,807420
131072,128,8,1,1,0.10886,451081
131072,128,8,1,0,0.112376,447079
131072,128,8,0,1,0.10886,798649
131072,128,8,0,0,0.112376,803063
131072,128,16,1,1,0.10794,449407
131072,128,16,1,0,0.110751,443945
131072,128,16,0,1,0.10794,797079
131072,128,16,0,0,0.110751,800977
131072,128,32,1,1,0.107686,449018
131072,128,32,1,0,0.110584,443744
131072,128,32,0,1,0.107686,796378
131072,128,32,0,0,0.110584,800528
131072,256,1,1,1,0.105004,440690
131072,256,1,1,0,0.120265,460780
131072,256,1,0,1,0.105004,797698
131072,256,1,0,0,0.120265,802412
131072,256,2,1,1,0.100382,428989
131072,256,2,1,0,0.110236,440225
131072,256,2,0,1,0.100382,792669
131072,256,2,0,0,0.110236,795505
131072,256,4,1,1,0.0995267,426532
131072,256,4,1,0,0.107192,434125
131072,256,4,0,1,0.0995267,791692
131072,256,4,0,0,0.107192,793861
131072,256,8,1,1,0.0988689,424941
131072,256,8,1,0,0.105816,431173
131072,256,8,0,1,0.0988689,790741
131072,256,8,0,0,0.105816,792493
131072,256,16,1,1,0.0979145,422667
131072,256,16,1,0,0.104681,428453
131072,256,16,0,1,0.0979145,789211
131072,256,16,0,0,0.104681,790685
131072,256,32,1,1,0.0969903,420994
131072,256,32,1,0,0.103482,426340
131072,256,32,0,1,0.0969903,787626
131072,256,32,0,0,0.103482,789148
131072,512,1,1,1,0.100111,427796
131072,512,1,1,0,0.117621,453395
131072,512,1,0,1,0.100111,792172
131072,512,1,0,0,0.117621,796043
131072,512,2,1,1,0.0962164,417622
131072,512,2,1,0,0.108434,435076
131072,512,2,0,1,0.0962164,788910
131072,512,2,0,0,0.108434,790876
131072,512,4,1,1,0.095606,415364
131072,512,4,1,0,0.105369,428565
131072,512,4,0,1,0.095606,789156
131072,512,4,0,0,0.105369,790109
131072,512,8,1,1,0.0959929,415634
131072,512,8,1,0,0.104909,427328
131072,512,8,0,1,0.0959929,790170
131072,512,8,0,0,0.104909,790656
131072,512,16,1,1,0.0965045,416483
131072,512,16,1,0,0.105042,427521
131072,512,16,0,1,0.0965045,791099
131072,512,16,0,0,0.105042,791465
131072,512,32,1,1,0.0968957,417112
131072,512,32,1,0,0.105348,428058
131072,512,32,0,1,0.0968957,791744
131072,512,32,0,0,0.105348,792162
131072,1024,1,1,1,0.100232,426288
131072,1024,1,1,0,0.119246,455129
131072,1024,1,0,1,0.100232,792968
131072,1024,1,0,0,0.119246,796929
131072,1024,2,1,1,0.0938993,411865
131072,1024,2,1,0,0.10766,432592
131072,1024,2,0,1,0.0938993,786025
131072,1024,2,0,0,0.10766,787944
131072,1024,4,1,1,0.0921925,406982
131072,1024,4,1,0,0.102828,422532
131072,1024,4,0,1,0.0921925,785246
131072,1024,4,0,0,0.102828,785796
131072,1024,8,1,1,0.0917111,405742
131072,1024,8,1,0,0.101371,419703
131072,1024,8,0,1,0.0917111,785062
131072,1024,8,0,0,0.101371,785071
131072,1024,16,1,1,0.0919991,406003
131072,1024,16,1,0,0.101281,419308
131072,1024,16,0,1,0.0919991,785651
131072,1024,16,0,0,0.101281,785652
131072,1024,32,1,1,0.0921023,406291
131072,1024,32,1,0,0.101513,419726
131072,1024,32,0,1,0.0921023,785771
131072,1024,32,0,0,0.101513,785758
131072,2048,1,1,1,0.0734015,377289
131072,2048,1,1,0,0.0895014,402064
131072,2048,1,0,1,0.0734015,751185
131072,2048,1,0,0,0.0895014,754456
131072,2048,2,1,1,0.0652893,359776
131072,2048,2,1,0,0.076514,377093
131072,2048,2,0,1,0.0652893,741496
131072,2048,2,0,0,0.076514,742605
131072,2048,4,1,1,0.0636169,354573
131072,2048,4,1,0,0.0717679,366909
131072,2048,4,0,1,0.0636169,740909
131072,2048,4,0,0,0.0717679,740629
131072,2048,8,1,1,0.0631612,353423
131072,2048,8,1,0,0.0703277,364236
131072,2048,8,0,1,0.0631612,740583
131072,2048,8,0,0,0.0703277,740060
131072,2048,16,1,1,0.0632343,353462
131072,2048,16,1,0,0.0704696,364251
131072,2048,16,0,1,0.0632343,740710
131072,2048,16,0,0,0.0704696,740163
131072,2048,32,1,1,0.0631441,353267
131072,2048,32,1,0,0.0701343,363497
131072,2048,32,0,1,0.0631441,740523
131072,2048,32,0,0,0.0701343,740001
131072,4096,1,1,1,0.0563172,346863
131072,4096,1,1,0,0.0713165,370206
131072,4096,1,0,1,0.0563172,724055
131072,4096,1,0,0,0.0713165,727470
131072,4096,2,1,1,0.0448603,322312
131072,4096,2,1,0,0.0537206,336131
131072,4096,2,0,1,0.0448603,709488
131072,4096,2,0,0,0.0537206,710315
131072,4096,4,1,1,0.0431063,316200
131072,4096,4,1,0,0.0496322,326218
131072,4096,4,0,1,0.0431063,708152
131072,4096,4,0,0,0.0496322,707938
131072,4096,8,1,1,0.0430633,316282
131072,4096,8,1,0,0.04983,326612
131072,4096,8,0,1,0.0430633,708122
131072,4096,8,0,0,0.04983,707724
131072,4096,16,1,1,0.0433986,316900
131072,4096,16,1,0,0.0497397,326569
131072,4096,16,0,1,0.0433986,708780
131072,4096,16,0,0,0.0497397,708337
131072,4096,32,1,1,0.0429171,316076
131072,4096,32,1,0,0.0492367,325822
131072,4096,32,0,1,0.0429171,708076
131072,4096,32,0,0,0.0492367,707678
262144,1,1,1,1,0.178401,554249
262144,1,1,1,0,0.211611,593828
262144,1,1,0,1,0.178401,895977
262144,1,1,0,0,0.211611,895108
262144,1,2,1,1,0.171471,526821
262144,1,2,1,0,0.204543,573000
262144,1,2,0,1,0.171471,893365
262144,1,2,0,0,0.204543,889424
262144,1,4,1,1,0.176991,534593
262144,1,4,1,0,0.209599,579664
262144,1,4,0,1,0.176991,902425
262144,1,4,0,0,0.209599,898752
262144,1,8,1,1,0.180907,539154
262144,1,8,1,0,0.212552,583785
262144,1,8,0,1,0.180907,910050
262144,1,8,0,0,0.212552,904481
262144,1,16,1,1,0.182678,542318
262144,1,16,1,0,0.215054,587539
262144,1,16,0,1,0.182678,912366
262144,1,16,0,0,0.215054,908387
262144,1,32,1,1,0.182928,542052
262144,1,32,1,0,0.215884,588290
262144,1,32,0,1,0.182928,912804
262144,1,32,0,0,0.215884,910378
262144,2,1,1,1,0.178401,554249
262144,2,1,1,0,0.211611,593828
262144,2,1,0,1,0.178401,895977
262144,2,1,0,0,0.211611,895108
262144,2,2,1,1,0.171471,526821
262144,2,2,1,0,0.204543,573000
262144,2,2,0,1,0.171471,893365
262144,2,2,0,0,0.204543,889424
262144,2,4,1,1,0.176991,534593
262144,2,4,1,0,0.209599,579664
262144,2,4,0,1,0.176991,902425
262144,2,4,0,0,0.209599,898752
262144,2,8,1,1,0.180907,539154
262144,2,8,1,0,0.212552,583785
262144,2,8,0,1,0.180907,910050
262144,2,8,0,0,0.212552,904481
262144,2,16,1,1,0.182678,542318
262144,2,16,1,0,0.215054,587539
262144,2,16,0,1,0.182678,912366
262144,2,16,0,0,0.215054,908387
262144,2,32,1,1,0.182928,542052
262144,2,32,1,0,0.215884,588290
262144,2,32,0,1,0.182928,912804
262144,2,32,0,0,0.215884,910378
262144,4,1,1,1,0.178401,554249
262144,4,1,1,0,0.211611,593828
262144,4,1,0,1,0.178401,895977
262144,4,1,0,0,0.211611,895108
262144,4,2,1,1,0.171471,526821
262144,4,2,1,0,0.204543,573000
262144,4,2,0,1,0.171471,893365
262144,4,2,0,0,0.204543,889424
262144,4,4,1,1,0.176991,534593
262144,4,4,1,0,0.209599,579664
262144,4,4,0,1,0.176991,902425
262144,4,4,0,0,0.209599,898752
262144,4,8,1,1,0.180907,539154
262144,4,8,1,0,0.212552,583785
262144,4,8,0,1,0.180907,910050
262144,4,8,0,0,0.212552,904481
262144,4,16,1,1,0.182678,542318
262144,4,16,1,0,0.215054,587539
262144,4,16,0,1,0.182678,912366
262144,4,16,0,0,0.215054,908387
262144,4,32,1,1,0.182928,542052
262144,4,32,1,0,0.215884,588290
262144,4,32,0,1,0.182928,912804
262144,4,32,0,0,0.215884,910378
262144,8,1,1,1,0.178401,554249
262144,8,1,1,0,0.211611,593828
262144,8,1,0,1,0.178401,895977
262144,8,1,0,0,0.211611,895108
262144,8,2,1,1,0.171471,526821
262144,8,2,1,0,0.204543,573000
262144,8,2,0,1,0.171471,893365
262144,8,2,0,0,0.204543,889424
262144,8,4,1,1,0.176991,534593
262144,8,4,1,0,0.209599,579664
262144,8,4,0,1,0.176991,902425
262144,8,4,0,0,0.209599,898752
262144,8,8,1,1,0.180907,539154
262144,8,8,1,0,0.212552,583785
262144,8,8,0,1,0.180907,910050
262144,8,8,0,0,0.212552,904481
262144,8,16,1,1,0.182678,542318
262144,8,16,1,0,0.215054,587539
262144,8,16,0,1,0.182678,912366
262144,8,16,0,0,0.215054,908387
262144,8,32,1,1,0.182928,542052
262144,8,32,1,0,0.215884,588290
262144,8,32,0,1,0.182928,912804
262144,8,32,0,0,0.215884,910378
262144,16,1,1,1,0.154915,521264
262144,16,1,1,0,0.169816,530046
262144,16,1,0,1,0.154915,859304
262144,16,1,0,0,0.169816,863118
262144,16,2,1,1,0.148548,495729
262144,16,2,1,0,0.160427,504510
262144,16,2,0,1,0.148548,855801
262144,16,2,0,0,0.160427,857134
262144,16,4,1,1,0.151953,499841
262144,16,4,1,0,0.163393,507516
262144,16,4,0,1,0.151953,861217
262144,16,4,0,0,0.163393,863572
262144,16,8,1,1,0.153888,502207
262144,16,8,1,0,0.164395,508579
262144,16,8,0,1,0.153888,864983
262144,16,8,0,0,0.164395,867475
262144,16,16,1,1,0.154133,501838
262144,16,16,1,0,0.164902,508653
262144,16,16,0,1,0.154133,865478
262144,16,16,0,0,0.164902,868685
262144,16,32,1,1,0.154623,501876
262144,16,32,1,0,0.16553,509115
262144,16,32,0,1,0.154623,866372
262144,16,32,0,0,0.16553,869715
262144,32,1,1,1,0.137092,494378
262144,32,1,1,0,0.148084,500213
262144,32,1,0,1,0.137092,839434
262144,32,1,0,0,0.148084,843933
262144,32,2,1,1,0.134942,478174
262144,32,2,1,0,0.142371,480278
262144,32,2,0,1,0.134942,840710
262144,32,2,0,0,0.142371,842950
262144,32,4,1,1,0.137036,479783
262144,32,4,1,0,0.144593,482377
262144,32,4,0,1,0.137036,844871
262144,32,4,0,0,0.144593,848361
262144,32,8,1,1,0.140453,484084
262144,32,8,1,0,0.147525,486143
262144,32,8,0,1,0.140453,851196
262144,32,8,0,0,0.147525,854487
262144,32,16,1,1,0.144546,489628
262144,32,16,1,0,0.151188,491027
262144,32,16,0,1,0.144546,858308
262144,32,16,0,0,0.151188,861379
262144,32,32,1,1,0.146683,492619
262144,32,32,1,0,0.153037,493589
262144,32,32,0,1,0.146683,861795
262144,32,32,0,0,0.153037,864685
262144,64,1,1,1,0.0919002,415922
262144,64,1,1,0,0.105236,431628
262144,64,1,0,1,0.0919002,772970
262144,64,1,0,0,0.105236,784052
262144,64,2,1,1,0.0912296,405814
262144,64,2,1,0,0.100679,416352
262144,64,2,0,1,0.0912296,775534
262144,64,2,0,0,0.100679,784464
262144,64,4,1,1,0.0933791,407490
262144,64,4,1,0,0.101964,416653
262144,64,4,0,1,0.0933791,779706
262144,64,4,0,0,0.101964,788149
262144,64,8,1,1,0.0960187,410028
262144,64,8,1,0,0.104415,419483
262144,64,8,0,1,0.0960187,784700
262144,64,8,0,0,0.104415,793403
262144,64,16,1,1,0.098323,412844
262144,64,16,1,0,0.10647,422021
262144,64,16,0,1,0.098323,788700
262144,64,16,0,0,0.10647,797253
262144,64,32,1,1,0.0989205,413225
262144,64,32,1,0,0.107016,422406
262144,64,32,0,1,0.0989205,789809
262144,64,32,0,0,0.107016,798366
262144,128,1,1,1,0.0721032,379191
262144,128,1,1,0,0.083616,396009
262144,128,1,0,1,0.0721032,744935
262144,128,1,0,0,0.083616,752729
262144,128,2,1,1,0.0733327,373841
262144,128,2,1,0,0.0792525,381976
262144,128,2,0,1,0.0733327,750793
262144,128,2,0,0,0.0792525,755760
262144,128,4,1,1,0.0768235,378949
262144,128,4,1,0,0.0817674,385047
262144,128,4,0,1,0.0768235,757309
262144,128,4,0,0,0.0817674,761599
262144,128,8,1,1,0.0787323,381241
262144,128,8,1,0,0.0835171,387416
262144,128,8,0,1,0.0787323,760633
262144,128,8,0,0,0.0835171,764832
262144,128,16,1,1,0.0796394,382950
262144,128,16,1,0,0.084407,389049
262144,128,16,0,1,0.0796394,762126
262144,128,16,0,0,0.084407,766393
262144,128,32,1,1,0.0801639,384076
262144,128,32,1,0,0.0849659,390215
262144,128,32,0,1,0.0801639,762908
262144,128,32,0,0,0.0849659,767191
262144,256,1,1,1,0.0631827,359010
262144,256,1,1,0,0.0748976,376853
262144,256,1,0,1,0.0631827,734450
262144,256,1,0,0,0.0748976,738669
262144,256,2,1,1,0.0649024,354906
262144,256,2,1,0,0.0697215,361785
262144,256,2,0,1,0.0649024,741418
262144,256,2,0,0,0.0697215,742993
262144,256,4,1,1,0.0673227,358143
262144,256,4,1,0,0.0711402,363239
262144,256,4,0,1,0.0673227,745951
262144,256,4,0,0,0.0711402,747143
262144,256,8,1,1,0.0678687,358608
262144,256,8,1,0,0.0716045,363667
262144,256,8,0,1,0.0678687,746952
262144,256,8,0,0,0.0716045,748107
262144,256,16,1,1,0.0677784,358069
262144,256,16,1,0,0.0712219,362756
262144,256,16,0,1,0.0677784,746965
262144,256,16,0,0,0.0712219,748084
262144,256,32,1,1,0.0679933,358379
262144,256,32,1,0,0.0713165,362774
262144,256,32,0,1,0.0679933,747323
262144,256,32,0,0,0.0713165,748326
262144,512,1,1,1,0.06185,354592
262144,512,1,1,0,0.0748718,374683
262144,512,1,0,1,0.06185,733360
262144,512,1,0,0,0.0748718,736443
262144,512,2,1,1,0.0621897,347897
262144,512,2,1,0,0.0679289,356450
262144,512,2,0,1,0.0621897,738185
262144,512,2,0,0,0.0679289,738722
262144,512,4,1,1,0.0617039,346058
262144,512,4,1,0,0.0659814,352247
262144,512,4,0,1,0.0617039,738074
262144,512,4,0,0,0.0659814,738383
262144,512,8,1,1,0.0619145,345953
262144,512,8,1,0,0.0664629,352607
262144,512,8,0,1,0.0619145,738369
262144,512,8,0,0,0.0664629,738783
262144,512,16,1,1,0.0617469,345720
262144,512,16,1,0,0.0656848,351340
262144,512,16,0,1,0.0617469,738224
262144,512,16,0,0,0.0656848,738564
262144,512,32,1,1,0.0615663,345258
262144,512,32,1,0,0.0655042,350974
262144,512,32,0,1,0.0615663,737954
262144,512,32,0,0,0.0655042,738382
262144,1024,1,1,1,0.0612826,354252
262144,1024,1,1,0,0.0745236,374764
262144,1024,1,0,1,0.0612826,732868
262144,1024,1,0,0,0.0745236,735668
262144,1024,2,1,1,0.0583678,340906
262144,1024,2,1,0,0.0643435,349852
262144,1024,2,0,1,0.0583678,732434
262144,1024,2,0,0,0.0643435,732828
262144,1024,4,1,1,0.0573619,339276
262144,1024,4,1,0,0.0622842,346603
262144,1024,4,0,1,0.0573619,731428
262144,1024,4,0,0,0.0622842,731547
262144,1024,8,1,1,0.0579766,340253
262144,1024,8,1,0,0.0630839,347929
262144,1024,8,0,1,0.0579766,732469
262144,1024,8,0,0,0.0630839,732577
262144,1024,16,1,1,0.057968,340007
262144,1024,16,1,0,0.0630968,347638
262144,1024,16,0,1,0.057968,732447
262144,1024,16,0,0,0.0630968,732494
262144,1024,32,1,1,0.0581443,340350
262144,1024,32,1,0,0.0632257,347880
262144,1024,32,0,1,0.0581443,732742
262144,1024,32,0,0,0.0632257,732744
262144,2048,1,1,1,0.0400454,315624
262144,2048,1,1,0,0.0511498,333041
262144,2048,1,0,1,0.0400454,699368
262144,2048,1,0,0,0.0511498,701625
262144,2048,2,1,1,0.033283,295773
262144,2048,2,1,0,0.037552,302324
262144,2048,2,0,1,0.033283,692693
262144,2048,2,0,0,0.037552,692708
262144,2048,4,1,1,0.0317311,293286
262144,2048,4,1,0,0.0354197,299076
262144,2048,4,0,1,0.0317311,690518
262144,2048,4,0,0,0.0354197,690308
262144,2048,8,1,1,0.032118,294716
262144,2048,8,1,0,0.0358281,300533
262144,2048,8,0,1,0.032118,691180
262144,2048,8,0,0,0.0358281,690925
262144,2048,16,1,1,0.0328703,296285
262144,2048,16,1,0,0.0365933,302091
262144,2048,16,0,1,0.0328703,692397
262144,2048,16,0,0,0.0365933,692147
262144,2048,32,1,1,0.0330122,296692
262144,2048,32,1,0,0.0367566,302565
262144,2048,32,0,1,0.0330122,692628
262144,2048,32,0,0,0.0367566,692413
262144,4096,1,1,1,0.0291216,295557
262144,4096,1,1,0,0.0388503,310918
262144,4096,1,0,1,0.0291216,682461
262144,4096,1,0,0,0.0388503,684566
262144,4096,2,1,1,0.0187566,269392
262144,4096,2,1,0,0.0224151,275149
262144,4096,2,0,1,0.0187566,669480
262144,4096,2,0,0,0.0224151,669293
262144,4096,4,1,1,0.017411,266889
262144,4096,4,1,0,0.020429,271635
262144,4096,4,0,1,0.017411,667545
262144,4096,4,0,0,0.020429,667283
262144,4096,8,1,1,0.0171746,267256
262144,4096,8,1,0,0.0201452,271965
262144,4096,8,0,1,0.0171746,667192
262144,4096,8,0,0,0.0201452,666893
262144,4096,16,1,1,0.0175013,268116
262144,4096,16,1,0,0.0204505,272758
262144,4096,16,0,1,0.0175013,667724
262144,4096,16,0,0,0.0204505,667390
262144,4096,32,1,1,0.0176131,268402
262144,4096,32,1,0,0.0205794,273088
262144,4096,32,0,1,0.0176131,667906
262144,4096,32,0,0,0.0205794,667600
524288,1,1,1,1,0.122092,437123
524288,1,1,1,0,0.158342,494459
524288,1,1,0,1,0.122092,818339
524288,1,1,0,0,0.158342,815467
524288,1,2,1,1,0.119229,427677
524288,1,2,1,0,0.154344,484301
524288,1,2,0,1,0.119229,815885
524288,1,2,0,0,0.154344,812421
524288,1,4,1,1,0.118172,425171
524288,1,4,1,0,0.153595,482771
524288,1,4,0,1,0.118172,814627
524288,1,4,0,0,0.153595,811323
524288,1,8,1,1,0.117772,424448
524288,1,8,1,0,0.15323,482112
524288,1,8,0,1,0.117772,814016
524288,1,8,0,0,0.15323,810760
524288,1,16,1,1,0.117548,424012
524288,1,16,1,0,0.15317,482014
524288,1,16,0,1,0.117548,813708
524288,1,16,0,0,0.15317,810662
524288,1,32,1,1,0.117548,424012
524288,1,32,1,0,0.15317,482014
524288,1,32,0,1,0.117548,813708
524288,1,32,0,0,0.15317,810662
524288,2,1,1,1,0.122092,437123
524288,2,1,1,0,0.158342,494459
524288,2,1,0,1,0.122092,818339
524288,2,1,0,0,0.158342,815467
524288,2,2,1,1,0.119229,427677
524288,2,2,1,0,0.154344,484301
524288,2,2,0,1,0.119229,815885
524288,2,2,0,0,0.154344,812421
524288,2,4,1,1,0.118172,425171
524288,2,4,1,0,0.153595,482771
524288,2,4,0,1,0.118172,814627
524288,2,4,0,0,0.153595,811323
524288,2,8,1,1,0.117772,424448
524288,2,8,1,0,0.15323,482112
524288,2,8,0,1,0.117772,814016
524288,2,8,0,0,0.15323,810760
524288,2,16,1,1,0.117548,424012
524288,2,16,1,0,0.15317,482014
524288,2,16,0,1,0.117548,813708
524288,2,16,0,0,0.15317,810662
524288,2,32,1,1,0.117548,424012
524288,2,32,1,0,0.15317,482014
524288,2,32,0,1,0.117548,813708
524288,2,32,0,0,0.15317,810662
524288,4,1,1,1,0.122092,437123
524288,4,1,1,0,0.158342,494459
524288,4,1,0,1,0.122092,818339
524288,4,1,0,0,0.158342,815467
524288,4,2,1,1,0.119229,427677
524288,4,2,1,0,0.154344,484301
524288,4,2,0,1,0.119229,815885
524288,4,2,0,0,0.154344,812421
524288,4,4,1,1,0.118172,425171
524288,4,4,1,0,0.153595,482771
524288,4,4,0,1,0.118172,814627
524288,4,4,0,0,0.153595,811323
524288,4,8,1,1,0.117772,424448
524288,4,8,1,0,0.15323,482112
524288,4,8,0,1,0.117772,814016
524288,4,8,0,0,0.15323,810760
524288,4,16,1,1,0.117548,424012
524288,4,16,1,0,0.15317,482014
524288,4,16,0,1,0.117548,813708
524288,4,16,0,0,0.15317,810662
524288,4,32,1,1,0.117548,424012
524288,4,32,1,0,0.15317,482014
524288,4,32,0,1,0.117548,813708
524288,4,32,0,0,0.15317,810662
524288,8,1,1,1,0.122092,437123
524288,8,1,1,0,0.158342,494459
524288,8,1,0,1,0.122092,818339
524288,8,1,0,0,0.158342,815467
524288,8,2,1,1,0.119229,427677
524288,8,2,1,0,0.154344,484301
524288,8,2,0,1,0.119229,815885
524288,8,2,0,0,0.154344,812421
524288,8,4,1,1,0.118172,425171
524288,8,4,1,0,0.153595,482771
524288,8,4,0,1,0.118172,814627
524288,8,4,0,0,0.153595,811323
524288,8,8,1,1,0.117772,424448
524288,8,8,1,0,0.15323,482112
524288,8,8,0,1,0.117772,814016
524288,8,8,0,0,0.15323,810760
524288,8,16,1,1,0.117548,424012
524288,8,16,1,0,0.15317,482014
524288,8,16,0,1,0.117548,813708
524288,8,16,0,0,0.15317,810662
524288,8,32,1,1,0.117548,424012
524288,8,32,1,0,0.15317,482014
524288,8,32,0,1,0.117548,813708
524288,8,32,0,0,0.15317,810662
524288,16,1,1,1,0.0944452,391354
524288,16,1,1,0,0.111108,418158
524288,16,1,0,1,0.0944452,777042
524288,16,1,0,0,0.111108,779158
524288,16,2,1,1,0.0928546,385356
524288,16,2,1,0,0.106624,407017
524288,16,2,0,1,0.0928546,775356
524288,16,2,0,0,0.106624,776945
524288,16,4,1,1,0.0915348,381919
524288,16,4,1,0,0.105017,403687
524288,16,4,0,1,0.0915348,773919
524288,16,4,0,0,0.105017,775351
524288,16,8,1,1,0.0916036,381927
524288,16,8,1,0,0.105008,403617
524288,16,8,0,1,0.0916036,774087
524288,16,8,0,0,0.105008,775393
524288,16,16,1,1,0.0905417,380038
524288,16,16,1,0,0.104178,402242
524288,16,16,0,1,0.0905417,772470
524288,16,16,0,0,0.104178,774058
524288,16,32,1,1,0.0905417,380038
524288,16,32,1,0,0.104178,402242
524288,16,32,0,1,0.0905417,772470
524288,16,32,0,0,0.104178,774058
524288,32,1,1,1,0.0687328,350135
524288,32,1,1,0,0.0782809,365410
524288,32,1,0,1,0.0687328,741559
524288,32,1,0,0,0.0782809,744138
524288,32,2,1,1,0.0667982,343505
524288,32,2,1,0,0.0743258,355074
524288,32,2,0,1,0.0667982,739321
524288,32,2,0,0,0.0743258,741082
524288,32,4,1,1,0.0651345,339020
524288,32,4,1,0,0.072215,350341
524288,32,4,0,1,0.0651345,737428
524288,32,4,0,0,0.072215,738813
524288,32,8,1,1,0.0660072,340473
524288,32,8,1,0,0.0725847,350879
524288,32,8,0,1,0.0660072,738785
524288,32,8,0,0,0.0725847,739535
524288,32,16,1,1,0.0638061,336521
524288,32,16,1,0,0.0709855,348195
524288,32,16,0,1,0.0638061,735457
524288,32,16,0,0,0.0709855,736963
524288,32,32,1,1,0.0637502,336414
524288,32,32,1,0,0.0709855,348195
524288,32,32,0,1,0.0637502,735374
524288,32,32,0,0,0.0709855,736963
524288,64,1,1,1,0.0364772,296302
524288,64,1,1,0,0.0426033,306173
524288,64,1,0,1,0.0364772,692654
524288,64,1,0,0,0.0426033,697701
524288,64,2,1,1,0.0348651,291421
524288,64,2,1,0,0.0394564,298625
524288,64,2,0,1,0.0348651,690981
524288,64,2,0,0,0.0394564,695457
524288,64,4,1,1,0.0337344,287924
524288,64,4,1,0,0.0376981,294274
524288,64,4,0,1,0.0337344,689708
524288,64,4,0,0,0.0376981,693802
524288,64,8,1,1,0.0344352,289097
524288,64,8,1,0,0.0383645,295359
524288,64,8,0,1,0.0344352,690873
524288,64,8,0,0,0.0383645,694935
524288,64,16,1,1,0.0324146,285391
524288,64,16,1,0,0.0363052,291726
524288,64,16,0,1,0.0324146,687695
524288,64,16,0,0,0.0363052,691686
524288,64,32,1,1,0.0323716,285321
524288,64,32,1,0,0.0362623,291656
524288,64,32,0,1,0.0323716,687625
524288,64,32,0,0,0.0362623,691616
524288,128,1,1,1,0.0199303,268511
524288,128,1,1,0,0.0245775,275982
524288,128,1,0,1,0.0199303,668231
524288,128,1,0,0,0.0245775,671198
524288,128,2,1,1,0.0188125,265219
524288,128,2,1,0,0.021508,269584
524288,128,2,0,1,0.0188125,667491
524288,128,2,0,0,0.021508,669816
524288,128,4,1,1,0.0173895,261414
524288,128,4,1,0,0.0192897,264484
524288,128,4,0,1,0.0173895,665742
524288,128,4,0,0,0.0192897,667644
524288,128,8,1,1,0.0176303,261654
524288,128,8,1,0,0.0194316,264555
524288,128,8,0,1,0.0176303,666198
524288,128,8,0,0,0.0194316,668035
524288,128,16,1,1,0.0163922,259302
524288,128,16,1,0,0.0182279,262291
524288,128,16,0,1,0.0163922,664198
524288,128,16,0,0,0.0182279,666091
524288,128,32,1,1,0.0163535,259239
524288,128,32,1,0,0.0181892,262228
524288,128,32,0,1,0.0163535,664135
524288,128,32,0,0,0.0181892,666028
524288,256,1,1,1,0.0116804,254798
524288,256,1,1,0,0.0158118,261373
524288,256,1,0,1,0.0116804,656326
524288,256,1,0,0,0.0158118,657877
524288,256,2,1,1,0.0108765,252201
524288,256,2,1,0,0.0127595,255235
524288,256,2,0,1,0.0108765,656409
524288,256,2,0,0,0.0127595,657107
524288,256,4,1,1,0.00900645,247748
