cacheSize,blockSize,associativity,writeBack,writeAllocate,missRate,totalCycles
131072,16,1,1,1,0.45348,825018
131072,16,1,1,0,0.604607,852344
131072,16,1,0,1,0.45348,876962
131072,16,1,0,0,0.604607,852352
131072,16,2,1,1,0.453424,850923
131072,16,2,1,0,0.60457,852302
131072,16,2,0,1,0.453424,876907
131072,16,2,0,0,0.60457,852310
131072,16,4,1,1,0.453424,857715
131072,16,4,1,0,0.60457,852302
131072,16,4,0,1,0.453424,876907
131072,16,4,0,0,0.60457,852310
131072,16,8,1,1,0.453424,857707
131072,16,8,1,0,0.60457,852302
131072,16,8,0,1,0.453424,876907
131072,16,8,0,0,0.60457,852310
131072,16,16,1,1,0.453424,855027
131072,16,16,1,0,0.60457,852302
131072,16,16,0,1,0.453424,876907
131072,16,16,0,0,0.60457,852310
131072,16,32,1,1,0.453424,855027
131072,16,32,1,0,0.60457,852302
131072,16,32,0,1,0.453424,876907
131072,16,32,0,0,0.60457,852310
131072,32,1,1,1,0.226875,494163
131072,32,1,1,0,0.453535,680081
131072,32,1,0,1,0.226875,717019
131072,32,1,0,0,0.453535,680089
131072,32,2,1,1,0.226746,506976
131072,32,2,1,0,0.453449,679983
131072,32,2,0,1,0.226746,716896
131072,32,2,0,0,0.453449,679991
131072,32,4,1,1,0.226746,510376
131072,32,4,1,0,0.453449,679983
131072,32,4,0,1,0.226746,716896
131072,32,4,0,0,0.453449,679991
131072,32,8,1,1,0.226746,510368
131072,32,8,1,0,0.453449,679983
131072,32,8,0,1,0.226746,716896
131072,32,8,0,0,0.453449,679991
131072,32,16,1,1,0.226746,509032
131072,32,16,1,0,0.453449,679983
131072,32,16,0,1,0.226746,716896
131072,32,16,0,0,0.453449,679991
131072,32,32,1,1,0.226746,509032
131072,32,32,1,0,0.453449,679983
131072,32,32,0,1,0.226746,716896
131072,32,32,0,0,0.453449,679991
131072,64,1,1,1,0.11368,328874
131072,64,1,1,0,0.378057,594008
131072,64,1,0,1,0.11368,637154
131072,64,1,0,0,0.378057,594040
131072,64,2,1,1,0.113404,334991
131072,64,2,1,0,0.377873,593798
131072,64,2,0,1,0.113404,636895
131072,64,2,0,0,0.377873,593830
131072,64,4,1,1,0.113404,336695
131072,64,4,1,0,0.377873,593798
131072,64,4,0,1,0.113404,636895
131072,64,4,0,0,0.377873,593830
131072,64,8,1,1,0.113404,336687
131072,64,8,1,0,0.377873,593798
131072,64,8,0,1,0.113404,636895
131072,64,8,0,0,0.377873,593830
131072,64,16,1,1,0.113404,336023
131072,64,16,1,0,0.377873,593798
131072,64,16,0,1,0.113404,636895
131072,64,16,0,0,0.377873,593830
131072,64,32,1,1,0.113404,336023
131072,64,32,1,0,0.377873,593798
131072,64,32,0,1,0.113404,636895
131072,64,32,0,0,0.377873,593830
131072,128,1,1,1,0.0572942,246515
131072,128,1,1,0,0.340463,551140
131072,128,1,0,1,0.0572942,597419
131072,128,1,0,0,0.340463,551180
131072,128,2,1,1,0.0567233,248976
131072,128,2,1,0,0.340082,550698
131072,128,2,0,1,0.0567233,596888
131072,128,2,0,0,0.340082,550746
131072,128,4,1,1,0.0567233,249832
131072,128,4,1,0,0.340082,550698
131072,128,4,0,1,0.0567233,596888
131072,128,4,0,0,0.340082,550746
131072,128,8,1,1,0.0567233,249824
131072,128,8,1,0,0.340082,550698
131072,128,8,0,1,0.0567233,596888
131072,128,8,0,0,0.340082,550746
131072,128,16,1,1,0.0567233,249496
131072,128,16,1,0,0.340082,550698
131072,128,16,0,1,0.0567233,596888
131072,128,16,0,0,0.340082,550746
131072,128,32,1,1,0.0567233,249496
131072,128,32,1,0,0.340082,550698
131072,128,32,0,1,0.0567233,596888
131072,128,32,0,0,0.340082,550746
131072,256,1,1,1,0.0295342,205917
131072,256,1,1,0,0.321954,530027
131072,256,1,0,1,0.0295342,577957
131072,256,1,0,0,0.321954,530075
131072,256,2,1,1,0.0283739,205954
131072,256,2,1,0,0.32118,529137
131072,256,2,0,1,0.0283739,576882
131072,256,2,0,0,0.32118,529193
131072,256,4,1,1,0.0283739,206386
131072,256,4,1,0,0.32118,529137
131072,256,4,0,1,0.0283739,576882
131072,256,4,0,0,0.32118,529193
131072,256,8,1,1,0.0283739,206378
131072,256,8,1,0,0.32118,529137
131072,256,8,0,1,0.0283739,576882
131072,256,8,0,0,0.32118,529193
131072,256,16,1,1,0.0283739,206218
131072,256,16,1,0,0.32118,529137
131072,256,16,0,1,0.0283739,576882
131072,256,16,0,0,0.32118,529193
131072,256,32,1,1,0.0283739,206218
131072,256,32,1,0,0.32118,529137
131072,256,32,0,1,0.0283739,576882
131072,256,32,0,0,0.32118,529193
131072,512,1,1,1,0.0165443,186825
131072,512,1,1,0,0.313298,520157
131072,512,1,0,1,0.0165443,569049
131072,512,1,0,0,0.313298,520205
131072,512,2,1,1,0.0142054,184454
131072,512,2,1,0,0.311739,518371
131072,512,2,0,1,0.0142054,566886
131072,512,2,0,0,0.311739,518427
131072,512,4,1,1,0.0142054,184670
131072,512,4,1,0,0.311739,518371
131072,512,4,0,1,0.0142054,566886
131072,512,4,0,0,0.311739,518427
131072,512,8,1,1,0.0142054,184670
131072,512,8,1,0,0.311739,518371
131072,512,8,0,1,0.0142054,566886
131072,512,8,0,0,0.311739,518427
131072,512,16,1,1,0.0142054,184582
131072,512,16,1,0,0.311739,518371
131072,512,16,0,1,0.0142054,566886
131072,512,16,0,0,0.311739,518427
131072,512,32,1,1,0.0142054,184582
131072,512,32,1,0,0.311739,518371
131072,512,32,0,1,0.0142054,566886
131072,512,32,0,0,0.311739,518427
131072,1024,1,1,1,0.0118174,179683
131072,1024,1,1,0,0.310143,516559
131072,1024,1,0,1,0.0118174,566219
131072,1024,1,0,0,0.310143,516607
131072,1024,2,1,1,0.00712111,173704
131072,1024,2,1,0,0.307012,512981
131072,1024,2,0,1,0.00712111,561880
131072,1024,2,0,0,0.307012,513037
131072,1024,4,1,1,0.00712111,173816
131072,1024,4,1,0,0.307012,512981
131072,1024,4,0,1,0.00712111,561880
131072,1024,4,0,0,0.307012,513037
131072,1024,8,1,1,0.00712111,173816
131072,1024,8,1,0,0.307012,512981
131072,1024,8,0,1,0.00712111,561880
131072,1024,8,0,0,0.307012,513037
131072,1024,16,1,1,0.00712111,173768
131072,1024,16,1,0,0.307012,512981
131072,1024,16,0,1,0.00712111,561880
131072,1024,16,0,0,0.307012,513037
131072,1024,32,1,1,0.00712111,173768
131072,1024,32,1,0,0.307012,512981
131072,1024,32,0,1,0.00712111,561880
131072,1024,32,0,0,0.307012,513037
131072,2048,1,1,1,0.0129899,180908
131072,2048,1,1,0,0.310922,517440
131072,2048,1,0,1,0.0129899,568068
131072,2048,1,0,0,0.310922,517496
131072,2048,2,1,1,0.00357897,168329
131072,2048,2,1,0,0.304648,510278
131072,2048,2,0,1,0.00357897,559377
131072,2048,2,0,0,0.304648,510342
131072,2048,4,1,1,0.00357897,168385
131072,2048,4,1,0,0.304648,510278
131072,2048,4,0,1,0.00357897,559377
131072,2048,4,0,0,0.304648,510342
131072,2048,8,1,1,0.00357897,168385
131072,2048,8,1,0,0.304648,510278
131072,2048,8,0,1,0.00357897,559377
131072,2048,8,0,0,0.304648,510342
131072,2048,16,1,1,0.00357897,168361
131072,2048,16,1,0,0.304648,510278
131072,2048,16,0,1,0.00357897,559377
131072,2048,16,0,0,0.304648,510342
131072,2048,32,1,1,0.00357897,168361
131072,2048,32,1,0,0.304648,510278
131072,2048,32,0,1,0.00357897,559377
131072,2048,32,0,0,0.304648,510342
131072,4096,1,1,1,0.0206512,191124
131072,4096,1,1,0,0.31603,523264
131072,4096,1,0,1,0.0206512,575524
131072,4096,1,0,0,0.31603,523320
131072,4096,2,1,1,0.00181097,165641
131072,4096,2,1,0,0.30347,508934
131072,4096,2,0,1,0.00181097,558129
131072,4096,2,0,0,0.30347,508998
131072,4096,4,1,1,0.00181097,165673
131072,4096,4,1,0,0.30347,508934
131072,4096,4,0,1,0.00181097,558129
131072,4096,4,0,0,0.30347,508998
131072,4096,8,1,1,0.00181097,165673
131072,4096,8,1,0,0.30347,508934
131072,4096,8,0,1,0.00181097,558129
131072,4096,8,0,0,0.30347,508998
131072,4096,16,1,1,0.00181097,165657
131072,4096,16,1,0,0.30347,508934
131072,4096,16,0,1,0.00181097,558129
131072,4096,16,0,0,0.30347,508998
131072,4096,32,1,1,0.00181097,165657
131072,4096,32,1,0,0.30347,508934
131072,4096,32,0,1,0.00181097,558129
131072,4096,32,0,0,0.30347,508998
262144,1,1,1,1,0.906812,1469524
262144,1,1,1,0,0.906836,1196976
262144,1,1,0,1,0.906812,1196956
262144,1,1,0,0,0.906836,1196976
262144,1,2,1,1,0.906793,1473303
262144,1,2,1,0,0.906824,1196962
262144,1,2,0,1,0.906793,1196935
262144,1,2,0,0,0.906824,1196962
262144,1,4,1,1,0.906793,1486879
262144,1,4,1,0,0.906824,1196962
262144,1,4,0,1,0.906793,1196935
262144,1,4,0,0,0.906824,1196962
262144,1,8,1,1,0.906793,1506071
262144,1,8,1,0,0.906824,1196922
262144,1,8,0,1,0.906793,1196935
262144,1,8,0,0,0.906824,1196962
262144,1,16,1,1,0.906793,1506079
262144,1,16,1,0,0.906824,1196922
262144,1,16,0,1,0.906793,1196935
262144,1,16,0,0,0.906824,1196962
262144,1,32,1,1,0.906793,1503255
262144,1,32,1,0,0.906824,1196922
262144,1,32,0,1,0.906793,1196935
262144,1,32,0,0,0.906824,1196962
262144,2,1,1,1,0.906812,1469524
262144,2,1,1,0,0.906836,1196976
262144,2,1,0,1,0.906812,1196956
262144,2,1,0,0,0.906836,1196976
262144,2,2,1,1,0.906793,1473303
262144,2,2,1,0,0.906824,1196962
262144,2,2,0,1,0.906793,1196935
262144,2,2,0,0,0.906824,1196962
262144,2,4,1,1,0.906793,1486879
262144,2,4,1,0,0.906824,1196962
262144,2,4,0,1,0.906793,1196935
262144,2,4,0,0,0.906824,1196962
262144,2,8,1,1,0.906793,1506071
262144,2,8,1,0,0.906824,1196922
262144,2,8,0,1,0.906793,1196935
262144,2,8,0,0,0.906824,1196962
262144,2,16,1,1,0.906793,1506079
262144,2,16,1,0,0.906824,1196922
262144,2,16,0,1,0.906793,1196935
262144,2,16,0,0,0.906824,1196962
262144,2,32,1,1,0.906793,1503255
262144,2,32,1,0,0.906824,1196922
262144,2,32,0,1,0.906793,1196935
262144,2,32,0,0,0.906824,1196962
262144,4,1,1,1,0.906812,1469524
262144,4,1,1,0,0.906836,1196976
262144,4,1,0,1,0.906812,1196956
262144,4,1,0,0,0.906836,1196976
262144,4,2,1,1,0.906793,1473303
262144,4,2,1,0,0.906824,1196962
262144,4,2,0,1,0.906793,1196935
262144,4,2,0,0,0.906824,1196962
262144,4,4,1,1,0.906793,1486879
262144,4,4,1,0,0.906824,1196962
262144,4,4,0,1,0.906793,1196935
262144,4,4,0,0,0.906824,1196962
262144,4,8,1,1,0.906793,1506071
262144,4,8,1,0,0.906824,1196922
262144,4,8,0,1,0.906793,1196935
262144,4,8,0,0,0.906824,1196962
262144,4,16,1,1,0.906793,1506079
262144,4,16,1,0,0.906824,1196922
262144,4,16,0,1,0.906793,1196935
262144,4,16,0,0,0.906824,1196962
262144,4,32,1,1,0.906793,1503255
262144,4,32,1,0,0.906824,1196922
262144,4,32,0,1,0.906793,1196935
262144,4,32,0,0,0.906824,1196962
262144,8,1,1,1,0.906812,1469532
262144,8,1,1,0,0.906836,1196976
262144,8,1,0,1,0.906812,1196956
262144,8,1,0,0,0.906836,1196976
262144,8,2,1,1,0.906793,1473311
262144,8,2,1,0,0.906824,1196962
262144,8,2,0,1,0.906793,1196935
262144,8,2,0,0,0.906824,1196962
262144,8,4,1,1,0.906793,1486887
262144,8,4,1,0,0.906824,1196962
262144,8,4,0,1,0.906793,1196935
262144,8,4,0,0,0.906824,1196962
262144,8,8,1,1,0.906793,1506079
262144,8,8,1,0,0.906824,1196922
262144,8,8,0,1,0.906793,1196935
262144,8,8,0,0,0.906824,1196962
262144,8,16,1,1,0.906793,1506087
262144,8,16,1,0,0.906824,1196922
262144,8,16,0,1,0.906793,1196935
262144,8,16,0,0,0.906824,1196962
262144,8,32,1,1,0.906793,1503263
262144,8,32,1,0,0.906824,1196922
262144,8,32,0,1,0.906793,1196935
262144,8,32,0,0,0.906824,1196962
262144,16,1,1,1,0.45348,816330
262144,16,1,1,0,0.604607,852344
262144,16,1,0,1,0.45348,876962
262144,16,1,0,0,0.604607,852352
262144,16,2,1,1,0.453424,818155
262144,16,2,1,0,0.60457,852302
262144,16,2,0,1,0.453424,876907
262144,16,2,0,0,0.60457,852310
262144,16,4,1,1,0.453424,824947
262144,16,4,1,0,0.60457,852302
262144,16,4,0,1,0.453424,876907
262144,16,4,0,0,0.60457,852310
262144,16,8,1,1,0.453424,834539
262144,16,8,1,0,0.60457,852270
262144,16,8,0,1,0.453424,876907
262144,16,8,0,0,0.60457,852310
262144,16,16,1,1,0.453424,834547
262144,16,16,1,0,0.60457,852270
262144,16,16,0,1,0.453424,876907
262144,16,16,0,0,0.60457,852310
262144,16,32,1,1,0.453424,833131
262144,16,32,1,0,0.60457,852270
262144,16,32,0,1,0.453424,876907
262144,16,32,0,0,0.60457,852310
262144,32,1,1,1,0.226875,489819
262144,32,1,1,0,0.453535,680081
262144,32,1,0,1,0.226875,717019
262144,32,1,0,0,0.453535,680089
262144,32,2,1,1,0.226746,490592
262144,32,2,1,0,0.453449,679983
262144,32,2,0,1,0.226746,716896
262144,32,2,0,0,0.453449,679991
262144,32,4,1,1,0.226746,493992
262144,32,4,1,0,0.453449,679983
262144,32,4,0,1,0.226746,716896
262144,32,4,0,0,0.453449,679991
262144,32,8,1,1,0.226746,498784
262144,32,8,1,0,0.453449,679951
262144,32,8,0,1,0.226746,716896
262144,32,8,0,0,0.453449,679991
262144,32,16,1,1,0.226746,498792
262144,32,16,1,0,0.453449,679951
262144,32,16,0,1,0.226746,716896
262144,32,16,0,0,0.453449,679991
262144,32,32,1,1,0.226746,498080
262144,32,32,1,0,0.453449,679951
262144,32,32,0,1,0.226746,716896
262144,32,32,0,0,0.453449,679991
262144,64,1,1,1,0.11368,326698
262144,64,1,1,0,0.378057,594008
262144,64,1,0,1,0.11368,637154
262144,64,1,0,0,0.378057,594040
262144,64,2,1,1,0.113404,326799
262144,64,2,1,0,0.377873,593798
262144,64,2,0,1,0.113404,636895
262144,64,2,0,0,0.377873,593830
262144,64,4,1,1,0.113404,328503
262144,64,4,1,0,0.377873,593798
262144,64,4,0,1,0.113404,636895
262144,64,4,0,0,0.377873,593830
262144,64,8,1,1,0.113404,330895
262144,64,8,1,0,0.377873,593774
262144,64,8,0,1,0.113404,636895
262144,64,8,0,0,0.377873,593830
262144,64,16,1,1,0.113404,330903
262144,64,16,1,0,0.377873,593774
262144,64,16,0,1,0.113404,636895
262144,64,16,0,0,0.377873,593830
262144,64,32,1,1,0.113404,330543
262144,64,32,1,0,0.377873,593774
262144,64,32,0,1,0.113404,636895
262144,64,32,0,0,0.377873,593830
262144,128,1,1,1,0.0572942,245427
262144,128,1,1,0,0.340463,551140
262144,128,1,0,1,0.0572942,597419
262144,128,1,0,0,0.340463,551180
262144,128,2,1,1,0.0567233,244880
262144,128,2,1,0,0.340082,550698
262144,128,2,0,1,0.0567233,596888
262144,128,2,0,0,0.340082,550746
262144,128,4,1,1,0.0567233,245736
262144,128,4,1,0,0.340082,550698
262144,128,4,0,1,0.0567233,596888
262144,128,4,0,0,0.340082,550746
262144,128,8,1,1,0.0567233,246928
262144,128,8,1,0,0.340082,550682
262144,128,8,0,1,0.0567233,596888
262144,128,8,0,0,0.340082,550746
262144,128,16,1,1,0.0567233,246936
262144,128,16,1,0,0.340082,550682
262144,128,16,0,1,0.0567233,596888
262144,128,16,0,0,0.340082,550746
262144,128,32,1,1,0.0567233,246752
262144,128,32,1,0,0.340082,550682
262144,128,32,0,1,0.0567233,596888
262144,128,32,0,0,0.340082,550746
262144,256,1,1,1,0.0295342,205373
262144,256,1,1,0,0.321954,530027
262144,256,1,0,1,0.0295342,577957
262144,256,1,0,0,0.321954,530075
262144,256,2,1,1,0.0283739,203906
262144,256,2,1,0,0.32118,529137
262144,256,2,0,1,0.0283739,576882
262144,256,2,0,0,0.32118,529193
262144,256,4,1,1,0.0283739,204338
262144,256,4,1,0,0.32118,529137
262144,256,4,0,1,0.0283739,576882
262144,256,4,0,0,0.32118,529193
262144,256,8,1,1,0.0283739,204930
262144,256,8,1,0,0.32118,529129
262144,256,8,0,1,0.0283739,576882
262144,256,8,0,0,0.32118,529193
262144,256,16,1,1,0.0283739,204938
262144,256,16,1,0,0.32118,529129
262144,256,16,0,1,0.0283739,576882
262144,256,16,0,0,0.32118,529193
262144,256,32,1,1,0.0283739,204842
262144,256,32,1,0,0.32118,529129
262144,256,32,0,1,0.0283739,576882
262144,256,32,0,0,0.32118,529193
262144,512,1,1,1,0.0165443,186553
262144,512,1,1,0,0.313298,520157
262144,512,1,0,1,0.0165443,569049
262144,512,1,0,0,0.313298,520205
262144,512,2,1,1,0.0142054,183430
262144,512,2,1,0,0.311739,518371
262144,512,2,0,1,0.0142054,566886
262144,512,2,0,0,0.311739,518427
262144,512,4,1,1,0.0142054,183646
262144,512,4,1,0,0.311739,518371
262144,512,4,0,1,0.0142054,566886
262144,512,4,0,0,0.311739,518427
262144,512,8,1,1,0.0142054,183942
262144,512,8,1,0,0.311739,518363
262144,512,8,0,1,0.0142054,566886
262144,512,8,0,0,0.311739,518427
262144,512,16,1,1,0.0142054,183942
262144,512,16,1,0,0.311739,518363
262144,512,16,0,1,0.0142054,566886
262144,512,16,0,0,0.311739,518427
262144,512,32,1,1,0.0142054,183902
262144,512,32,1,0,0.311739,518363
262144,512,32,0,1,0.0142054,566886
262144,512,32,0,0,0.311739,518427
262144,1024,1,1,1,0.0118174,179547
262144,1024,1,1,0,0.310143,516559
262144,1024,1,0,1,0.0118174,566219
262144,1024,1,0,0,0.310143,516607
262144,1024,2,1,1,0.00712111,173192
262144,1024,2,1,0,0.307012,512981
262144,1024,2,0,1,0.00712111,561880
262144,1024,2,0,0,0.307012,513037
262144,1024,4,1,1,0.00712111,173304
262144,1024,4,1,0,0.307012,512981
262144,1024,4,0,1,0.00712111,561880
262144,1024,4,0,0,0.307012,513037
262144,1024,8,1,1,0.00712111,173448
262144,1024,8,1,0,0.307012,512973
262144,1024,8,0,1,0.00712111,561880
262144,1024,8,0,0,0.307012,513037
262144,1024,16,1,1,0.00712111,173448
262144,1024,16,1,0,0.307012,512973
262144,1024,16,0,1,0.00712111,561880
262144,1024,16,0,0,0.307012,513037
262144,1024,32,1,1,0.00712111,173432
262144,1024,32,1,0,0.307012,512973
262144,1024,32,0,1,0.00712111,561880
262144,1024,32,0,0,0.307012,513037
262144,2048,1,1,1,0.0129899,180836
262144,2048,1,1,0,0.310922,517440
262144,2048,1,0,1,0.0129899,568068
262144,2048,1,0,0,0.310922,517496
262144,2048,2,1,1,0.00357897,168073
262144,2048,2,1,0,0.304648,510278
262144,2048,2,0,1,0.00357897,559377
262144,2048,2,0,0,0.304648,510342
262144,2048,4,1,1,0.00357897,168129
262144,2048,4,1,0,0.304648,510278
262144,2048,4,0,1,0.00357897,559377
262144,2048,4,0,0,0.304648,510342
262144,2048,8,1,1,0.00357897,168201
262144,2048,8,1,0,0.304648,510278
262144,2048,8,0,1,0.00357897,559377
262144,2048,8,0,0,0.304648,510342
262144,2048,16,1,1,0.00357897,168201
262144,2048,16,1,0,0.304648,510278
262144,2048,16,0,1,0.00357897,559377
262144,2048,16,0,0,0.304648,510342
262144,2048,32,1,1,0.00357897,168193
262144,2048,32,1,0,0.304648,510278
262144,2048,32,0,1,0.00357897,559377
262144,2048,32,0,0,0.304648,510342
262144,4096,1,1,1,0.0206512,191084
262144,4096,1,1,0,0.31603,523264
262144,4096,1,0,1,0.0206512,575524
262144,4096,1,0,0,0.31603,523320
262144,4096,2,1,1,0.00181097,165513
262144,4096,2,1,0,0.30347,508934
262144,4096,2,0,1,0.00181097,558129
262144,4096,2,0,0,0.30347,508998
262144,4096,4,1,1,0.00181097,165545
262144,4096,4,1,0,0.30347,508934
262144,4096,4,0,1,0.00181097,558129
262144,4096,4,0,0,0.30347,508998
262144,4096,8,1,1,0.00181097,165577
262144,4096,8,1,0,0.30347,508934
262144,4096,8,0,1,0.00181097,558129
262144,4096,8,0,0,0.30347,508998
262144,4096,16,1,1,0.00181097,165577
262144,4096,16,1,0,0.30347,508934
262144,4096,16,0,1,0.00181097,558129
262144,4096,16,0,0,0.30347,508998
262144,4096,32,1,1,0.00181097,165577
262144,4096,32,1,0,0.30347,508934
262144,4096,32,0,1,0.00181097,558129
262144,4096,32,0,0,0.30347,508998
524288,1,1,1,1,0.906799,1469502
524288,1,1,1,0,0.90683,1196969
524288,1,1,0,1,0.906799,1196942
524288,1,1,0,0,0.90683,1196969
524288,1,2,1,1,0.906793,1469495
524288,1,2,1,0,0.906824,1196962
524288,1,2,0,1,0.906793,1196935
524288,1,2,0,0,0.906824,1196962
524288,1,4,1,1,0.906793,1446119
524288,1,4,1,0,0.906824,1196922
524288,1,4,0,1,0.906793,1196935
524288,1,4,0,0,0.906824,1196962
524288,1,8,1,1,0.906793,1422799
524288,1,8,1,0,0.906824,1196922
524288,1,8,0,1,0.906793,1196935
524288,1,8,0,0,0.906824,1196962
524288,1,16,1,1,0.906793,1413423
524288,1,16,1,0,0.906824,1196922
524288,1,16,0,1,0.906793,1196935
524288,1,16,0,0,0.906824,1196962
524288,1,32,1,1,0.906793,1416239
524288,1,32,1,0,0.906824,1196922
524288,1,32,0,1,0.906793,1196935
524288,1,32,0,0,0.906824,1196962
524288,2,1,1,1,0.906799,1469502
524288,2,1,1,0,0.90683,1196969
524288,2,1,0,1,0.906799,1196942
524288,2,1,0,0,0.90683,1196969
524288,2,2,1,1,0.906793,1469495
524288,2,2,1,0,0.906824,1196962
524288,2,2,0,1,0.906793,1196935
524288,2,2,0,0,0.906824,1196962
524288,2,4,1,1,0.906793,1446119
524288,2,4,1,0,0.906824,1196922
524288,2,4,0,1,0.906793,1196935
524288,2,4,0,0,0.906824,1196962
524288,2,8,1,1,0.906793,1422799
524288,2,8,1,0,0.906824,1196922
524288,2,8,0,1,0.906793,1196935
524288,2,8,0,0,0.906824,1196962
524288,2,16,1,1,0.906793,1413423
524288,2,16,1,0,0.906824,1196922
524288,2,16,0,1,0.906793,1196935
524288,2,16,0,0,0.906824,1196962
524288,2,32,1,1,0.906793,1416239
524288,2,32,1,0,0.906824,1196922
524288,2,32,0,1,0.906793,1196935
524288,2,32,0,0,0.906824,1196962
524288,4,1,1,1,0.906799,1469502
524288,4,1,1,0,0.90683,1196969
524288,4,1,0,1,0.906799,1196942
524288,4,1,0,0,0.90683,1196969
524288,4,2,1,1,0.906793,1469495
524288,4,2,1,0,0.906824,1196962
524288,4,2,0,1,0.906793,1196935
524288,4,2,0,0,0.906824,1196962
524288,4,4,1,1,0.906793,1446119
524288,4,4,1,0,0.906824,1196922
524288,4,4,0,1,0.906793,1196935
524288,4,4,0,0,0.906824,1196962
524288,4,8,1,1,0.906793,1422799
524288,4,8,1,0,0.906824,1196922
524288,4,8,0,1,0.906793,1196935
524288,4,8,0,0,0.906824,1196962
524288,4,16,1,1,0.906793,1413423
524288,4,16,1,0,0.906824,1196922
524288,4,16,0,1,0.906793,1196935
524288,4,16,0,0,0.906824,1196962
524288,4,32,1,1,0.906793,1416239
524288,4,32,1,0,0.906824,1196922
524288,4,32,0,1,0.906793,1196935
524288,4,32,0,0,0.906824,1196962
524288,8,1,1,1,0.906799,1469510
524288,8,1,1,0,0.90683,1196969
524288,8,1,0,1,0.906799,1196942
524288,8,1,0,0,0.90683,1196969
524288,8,2,1,1,0.906793,1469503
524288,8,2,1,0,0.906824,1196962
524288,8,2,0,1,0.906793,1196935
524288,8,2,0,0,0.906824,1196962
524288,8,4,1,1,0.906793,1446119
524288,8,4,1,0,0.906824,1196922
524288,8,4,0,1,0.906793,1196935
524288,8,4,0,0,0.906824,1196962
524288,8,8,1,1,0.906793,1422799
524288,8,8,1,0,0.906824,1196922
524288,8,8,0,1,0.906793,1196935
524288,8,8,0,0,0.906824,1196962
524288,8,16,1,1,0.906793,1413431
524288,8,16,1,0,0.906824,1196922
524288,8,16,0,1,0.906793,1196935
524288,8,16,0,0,0.906824,1196962
524288,8,32,1,1,0.906793,1416247
524288,8,32,1,0,0.906824,1196922
524288,8,32,0,1,0.906793,1196935
524288,8,32,0,0,0.906824,1196962
524288,16,1,1,1,0.453443,816272
524288,16,1,1,0,0.604588,852323
524288,16,1,0,1,0.453443,876928
524288,16,1,0,0,0.604588,852331
524288,16,2,1,1,0.453424,816251
524288,16,2,1,0,0.60457,852302
524288,16,2,0,1,0.453424,876907
524288,16,2,0,0,0.60457,852310
524288,16,4,1,1,0.453424,804539
524288,16,4,1,0,0.60457,852270
524288,16,4,0,1,0.453424,876907
524288,16,4,0,0,0.60457,852310
524288,16,8,1,1,0.453424,792891
524288,16,8,1,0,0.60457,852270
524288,16,8,0,1,0.453424,876907
524288,16,8,0,0,0.60457,852310
524288,16,16,1,1,0.453424,788219
524288,16,16,1,0,0.60457,852270
524288,16,16,0,1,0.453424,876907
524288,16,16,0,0,0.60457,852310
524288,16,32,1,1,0.453424,789627
524288,16,32,1,0,0.60457,852270
524288,16,32,0,1,0.453424,876907
524288,16,32,0,0,0.60457,852310
524288,32,1,1,1,0.226789,489689
524288,32,1,1,0,0.453492,680032
524288,32,1,0,1,0.226789,716945
524288,32,1,0,0,0.453492,680040
524288,32,2,1,1,0.226746,489640
524288,32,2,1,0,0.453449,679983
524288,32,2,0,1,0.226746,716896
524288,32,2,0,0,0.453449,679991
524288,32,4,1,1,0.226746,483760
524288,32,4,1,0,0.453449,679951
524288,32,4,0,1,0.226746,716896
524288,32,4,0,0,0.453449,679991
524288,32,8,1,1,0.226746,477944
524288,32,8,1,0,0.453449,679951
524288,32,8,0,1,0.226746,716896
524288,32,8,0,0,0.453449,679991
524288,32,16,1,1,0.226746,475624
524288,32,16,1,0,0.453449,679951
524288,32,16,0,1,0.226746,716896
524288,32,16,0,0,0.453449,679991
524288,32,32,1,1,0.226746,476328
524288,32,32,1,0,0.453449,679951
524288,32,32,0,1,0.226746,716896
524288,32,32,0,0,0.453449,679991
524288,64,1,1,1,0.113496,326424
524288,64,1,1,0,0.377965,593903
524288,64,1,0,1,0.113496,637000
524288,64,1,0,0,0.377965,593935
524288,64,2,1,1,0.113404,326319
524288,64,2,1,0,0.377873,593798
524288,64,2,0,1,0.113404,636895
524288,64,2,0,0,0.377873,593830
524288,64,4,1,1,0.113404,323367
524288,64,4,1,0,0.377873,593774
524288,64,4,0,1,0.113404,636895
524288,64,4,0,0,0.377873,593830
524288,64,8,1,1,0.113404,320471
524288,64,8,1,0,0.377873,593774
524288,64,8,0,1,0.113404,636895
524288,64,8,0,0,0.377873,593830
524288,64,16,1,1,0.113404,319311
524288,64,16,1,0,0.377873,593774
524288,64,16,0,1,0.113404,636895
524288,64,16,0,0,0.377873,593830
524288,64,32,1,1,0.113404,319663
524288,64,32,1,0,0.377873,593774
524288,64,32,0,1,0.113404,636895
524288,64,32,0,0,0.377873,593830
524288,128,1,1,1,0.0569136,244865
524288,128,1,1,0,0.340272,550923
524288,128,1,0,1,0.0569136,597105
524288,128,1,0,0,0.340272,550963
524288,128,2,1,1,0.0567233,244640
524288,128,2,1,0,0.340082,550698
524288,128,2,0,1,0.0567233,596888
524288,128,2,0,0,0.340082,550746
524288,128,4,1,1,0.0567233,243160
524288,128,4,1,0,0.340082,550682
524288,128,4,0,1,0.0567233,596888
524288,128,4,0,0,0.340082,550746
524288,128,8,1,1,0.0567233,241720
